model,dataset,n_genes,K_celltypes,top_celltype,top_count,max_prop,entropy_concentration,binom_pvalue,top_category,tautological_pool,fdr_qvalue,significant_fdr05,underpowered_n_lt6
PMC13355270_mitophagy_BLCA,BLCA_GSE130001,5,4,Epithelial,3,0.6,0.315,0.103515625,Epithelial_mixed,False,0.19391927083333332,False,True
PMC13381424,PAAD_GSE154778,7,6,Epithelial,3,0.429,0.287,0.09577546296296297,Epithelial_mixed,False,0.18560624201787995,False,False
PMC13406258_PCDgenes_BRCA,GSE176078,8,9,Cancer Epithelial,3,0.375,0.241,0.04999816362319441,Malignant,False,0.12324108752734762,False,False
PMC13408425,OS_GSE162454,4,8,Fibroblasts,2,0.5,0.5,0.078857421875,Stromal_Vascular,False,0.16057199671648553,False,True
PMC13414059,OSCC_GSE172577,16,11,Ductal,8,0.5,0.35,3.0682739079141057e-05,Epithelial_mixed,False,0.0007184874734365531,True,False
PMC13415585,NSCLC_GSE131907,2,3,CD8T,2,1.0,1.0,0.1111111111111111,Immune_Hematopoietic,False,0.19392684610075916,False,True
PMC13417714,GSE176078,37,9,Cancer Epithelial,14,0.378,0.159,2.1878283920962393e-05,Malignant,False,0.0005588907074354939,True,False
PMC13419606,NSCLC_GSE131907,4,3,CD8T,3,0.75,0.488,0.11111111111111112,Immune_Hematopoietic,False,0.19392684610075916,False,True
PMC13437700,GSE176078,4,9,Myeloid,1,0.25,0.369,0.3757049230300259,Immune_Hematopoietic,False,0.39392941556506444,False,True
PMC13490468,GSE151530,4,6,Malignant cells,3,0.75,0.686,0.016203703703703703,Malignant,False,0.0679588170259812,False,True
PMC13490468_ATIC_HCC,GSE151530,4,6,Malignant cells,3,0.75,0.686,0.016203703703703703,Malignant,False,0.0679588170259812,False,True
PMC13504365,NSCLC_GSE131907,5,3,CD8T,4,0.8,0.545,0.045267489711934145,Immune_Hematopoietic,False,0.11459607755904049,False,True
PMC6932884,GSE151530,5,6,Malignant cells,4,0.8,0.721,0.003343621399176954,Malignant,False,0.022370419361160097,True,True
PMC7523182,Glioma_GSE131928,16,8,NPC-like Malignant,4,0.25,0.141,0.13015880786386091,Malignant,False,0.20829431960049932,False,False
PMC7789410,UCEC_GSE139555,9,6,Fibroblasts,6,0.667,0.645,0.0011357754788396076,Stromal_Vascular,False,0.011005272743238956,True,False
PMC7821871,GSE176078,11,9,Cancer Epithelial,2,0.182,0.138,0.34989146605651816,Malignant,False,0.37383841050145095,False,False
PMC7847640,UCEC_GSE139555,2,6,Tprolif,1,0.5,0.613,0.3055555555555555,Immune_Hematopoietic,False,0.34621415770609315,False,True
PMC7847640_glycolysis_lncRNA_UCEC,UCEC_GSE139555,2,6,Tprolif,1,0.5,0.613,0.3055555555555555,Immune_Hematopoietic,False,0.34621415770609315,False,True
PMC7880321_immune_BLCA,BLCA_GSE130001,10,4,Epithelial,5,0.5,0.32,0.07812690734863281,Epithelial_mixed,False,0.16057199671648553,False,False
PMC7969881,GSE81861,5,7,Macrophage,2,0.4,0.458,0.15178199559707267,Immune_Hematopoietic,False,0.2280788276084354,False,True
PMC8034085,KIRC_GSE159115,10,8,Malignant,3,0.3,0.276,0.11950215324759483,Malignant,False,0.20318892739611266,False,False
PMC8225435,Glioma_GSE131928,8,8,NPC-like Malignant,2,0.25,0.25,0.2636951804161072,Malignant,False,0.31859410430839,False,False
PMC8261051,PAAD_GSE154778,11,6,Malignant,5,0.455,0.281,0.02450627934533185,Malignant,False,0.08828544225690063,False,False
PMC8291813_cGASSTING_STAD,GSE167297,3,9,Mono/Macro,1,0.333,0.5,0.29766803840877915,Immune_Hematopoietic,False,0.3456393338548221,False,True
PMC8377503_glycolysis_colon,GSE81861,8,7,Endothelial,2,0.25,0.199,0.3201666458217726,Stromal_Vascular,False,0.3528110881408553,False,False
PMC8379743_m6A_LUAD,NSCLC_GSE131907,7,3,B,3,0.429,0.018,0.42935528120713307,Immune_Hematopoietic,False,0.4419371209494666,False,False
PMC8464158_glycolysis_lncRNA_OV,OV_GSE154600,3,11,Tprolif,1,0.333,0.542,0.24868519909842218,Immune_Hematopoietic,False,0.31859410430839,False,True
PMC8513715,GSE81861,2,7,Bcell,2,1.0,1.0,0.02040816326530612,Immune_Hematopoietic,False,0.0764625850340136,False,True
PMC8554127,KIRC_GSE159115,5,8,Erythroblasts,2,0.4,0.359,0.1207275390625,Immune_Hematopoietic,False,0.20318892739611266,False,True
PMC8605142_glycolysis_HCC,GSE151530,3,6,Malignant cells,2,0.667,0.645,0.07407407407407406,Malignant,False,0.16057199671648553,False,True
PMC8607265,OV_GSE154600,9,11,Tprolif,2,0.222,0.276,0.19421452509227866,Immune_Hematopoietic,False,0.2701697106481698,False,False
PMC8607649,BLCA_GSE130001,1,4,Fibroblasts,1,1.0,1.0,0.25,Stromal_Vascular,False,0.31859410430839,False,True
PMC8791745_hypoxia_lncRNA_HNSCC,HNSC_GSE139324,3,11,Mono/Macro,1,0.333,0.542,0.24868519909842218,Immune_Hematopoietic,False,0.31859410430839,False,True
PMC8795518,UCEC_GSE139555,5,6,Fibroblasts,3,0.6,0.47,0.035493827160493825,Stromal_Vascular,False,0.09875015279305707,False,True
PMC8812245_glycolysis_READ,GSE81861,6,7,Epithelial,3,0.5,0.48,0.04162381320708209,Epithelial_mixed,False,0.1107726490825688,False,False
PMC8872195,UCEC_GSE139555,6,6,Fibroblasts,3,0.5,0.436,0.06228566529492454,Stromal_Vascular,False,0.14585226623228165,False,False
PMC8883700,NSCLC_GSE131907,3,3,CD8T,2,0.667,0.421,0.2592592592592592,Immune_Hematopoietic,False,0.31859410430839,False,True
PMC8884161,KIRC_GSE159115,7,8,Epithelial,2,0.286,0.255,0.21460819244384766,Epithelial_mixed,False,0.2844570852675528,False,False
PMC8933961,OV_GSE154600,13,11,Malignant,6,0.462,0.425,0.0005507140879237754,Malignant,False,0.006728289508981777,True,False
PMC8994655_autophagy_lncRNA_STAD,GSE167297,3,9,Fibroblasts,2,0.667,0.71,0.03429355281207132,Stromal_Vascular,False,0.09875015279305707,False,True
PMC9035888,GSE176078,3,9,Cancer Epithelial,1,0.333,0.5,0.29766803840877915,Malignant,False,0.3456393338548221,False,True
PMC9035888_autophagy_BRCA,GSE176078,3,9,Cancer Epithelial,1,0.333,0.5,0.29766803840877915,Malignant,False,0.3456393338548221,False,True
PMC9048552_autophagy_lncRNA_SKCM,SKCM_GSE120575,12,10,DC,4,0.333,0.322,0.025637470165000006,Immune_Hematopoietic,False,0.08967042461900508,False,False
PMC9086515_ferroptosis_Glioma,Glioma_GSE131928,9,8,AC-like Malignant,3,0.333,0.119,0.09189072251319884,Malignant,False,0.1818400917338653,False,False
PMC9092832_hypoxia_lncRNA_digestive_panCancer,GSE167297,4,9,Mono/Macro,2,0.5,0.527,0.06355738454503886,Immune_Hematopoietic,False,0.14639036932095015,False,True
PMC9097333_autophagy_GBM,Glioma_GSE131928,7,8,OPC-like Malignant,2,0.286,0.35,0.21460819244384766,Malignant,False,0.2844570852675528,False,False
PMC9115802,AML_GSE116256,1,13,NK,1,1.0,1.0,0.07692307692307693,Immune_Hematopoietic,False,0.16057199671648553,False,True
PMC9124146_autophagy_lncRNA_PAAD,PAAD_GSE154778,7,6,Epithelial,2,0.286,0.246,0.33020404663923186,Epithelial_mixed,False,0.3568743734831698,False,False
PMC9160815,GSE151530,5,6,Malignant cells,4,0.8,0.721,0.003343621399176954,Malignant,False,0.022370419361160097,True,True
PMC9170944,GSE151530,1,6,Malignant cells,1,1.0,1.0,0.16666666666666666,Malignant,False,0.24017094017094015,False,True
PMC9198763,GSE176078,4,9,CAFs,1,0.25,0.369,0.3757049230300259,Stromal_Vascular,False,0.39392941556506444,False,True
PMC9229147,GSE167297,6,9,Fibroblasts,6,1.0,1.0,1.8816764231589202e-06,Stromal_Vascular,False,0.00017170410874397615,True,False
PMC9246272,GSE151530,5,6,Malignant cells,2,0.4,0.256,0.1962448559670782,Malignant,False,0.2703176692487695,False,True
PMC9247151,GSE81861,6,7,Endothelial,2,0.333,0.317,0.206861086792068,Stromal_Vascular,False,0.2821745892649083,False,False
PMC9248105,GSE167297,3,9,Endothelial,1,0.333,0.5,0.29766803840877915,Stromal_Vascular,False,0.3456393338548221,False,True
PMC9341065_immune_autophagy_BLCA,BLCA_GSE130001,4,4,Fibroblasts,2,0.5,0.25,0.26171875,Stromal_Vascular,False,0.31859410430839,False,True
PMC9342864_autophagy_Glioma,Glioma_GSE131928,9,8,MES-like Malignant,2,0.222,0.166,0.31278216838836664,Malignant,False,0.3528110881408553,False,False
PMC9353335,PAAD_GSE154778,4,6,Malignant,2,0.5,0.42,0.13194444444444442,Malignant,False,0.20829431960049932,False,True
PMC9361349_DNArepair_SKCM,SKCM_GSE120575,12,10,Tprolif,7,0.583,0.514,5.0180338000000016e-05,Immune_Hematopoietic,False,0.0010071910698571432,True,False
PMC9372236,NSCLC_GSE131907,7,3,CD8T,7,1.0,1.0,0.00045724737082761756,Immune_Hematopoietic,False,0.006118405295360026,True,False
PMC9382191,NSCLC_GSE131907,5,3,B,3,0.6,0.135,0.20987654320987653,Immune_Hematopoietic,False,0.2821785102486857,False,True
PMC9420977_cuproptosis_Glioma,Glioma_GSE131928,9,8,AC-like Malignant,5,0.556,0.447,0.0024822801351547237,Malignant,False,0.018851911296715606,True,False
PMC9465161_m7G_lncRNA_COAD,GSE81861,5,7,Epithelial,4,0.8,0.743,0.0018444695662521568,Epithelial_mixed,False,0.014808455660481602,True,True
PMC9468367_ICD_lncRNA_HCC,GSE151530,2,6,Malignant cells,1,0.5,0.613,0.3055555555555555,Malignant,False,0.34621415770609315,False,True
PMC9479339,NSCLC_GSE131907,3,3,CD4Tconv,3,1.0,1.0,0.03703703703703703,Immune_Hematopoietic,False,0.10203340595497455,False,True
PMC9523360_telomere_KIRC,KIRC_GSE159115,10,8,Malignant,3,0.3,0.276,0.11950215324759483,Malignant,False,0.20318892739611266,False,False
PMC9524961_hypoxia_HCC,GSE151530,3,6,Malignant cells,1,0.333,0.387,0.4212962962962963,Malignant,False,0.43523624727668847,False,True
PMC9550247_autophagy_LUAD,NSCLC_GSE131907,2,3,B,1,0.5,0.369,0.5555555555555556,Immune_Hematopoietic,False,0.5575396825396826,False,True
PMC9561419,NSCLC_GSE131907,4,3,CD8T,3,0.75,0.488,0.11111111111111112,Immune_Hematopoietic,False,0.19392684610075916,False,True
PMC9561419_glycolysis_immune_LUSC,NSCLC_GSE131907,4,3,CD8T,3,0.75,0.488,0.11111111111111112,Immune_Hematopoietic,False,0.19392684610075916,False,True
PMC9569205,OS_GSE162454,5,8,Fibroblasts,2,0.4,0.359,0.1207275390625,Stromal_Vascular,False,0.20318892739611266,False,True
PMC9578220,UCEC_GSE139555,9,6,Treg,3,0.333,0.15,0.17825959425646498,Immune_Hematopoietic,False,0.2504547299303333,False,False
PMC9578220_chromatin_immune_UCEC,UCEC_GSE139555,9,6,Treg,3,0.333,0.15,0.17825959425646498,Immune_Hematopoietic,False,0.2504547299303333,False,False
PMC9589509,BLCA_GSE130001,10,4,Myofibroblasts,4,0.4,0.077,0.22412490844726562,Stromal_Vascular,False,0.2956765224116509,False,False
PMC9614251_glycolysis_lncRNA_STAD,GSE167297,3,9,Plasma,2,0.667,0.71,0.03429355281207132,Immune_Hematopoietic,False,0.09875015279305707,False,True
PMC9614380_aminoacid_KIRC,KIRC_GSE159115,17,8,Epithelial,6,0.353,0.216,0.013812815405604082,Epithelial_mixed,False,0.06362952670450404,False,False
PMC9617384,GSE151530,7,6,CAFs,3,0.429,0.398,0.09577546296296297,Stromal_Vascular,False,0.18560624201787995,False,False
PMC9618960_ICD_LGG,Glioma_GSE131928,12,8,CD8Tex,5,0.417,0.392,0.011285478103673084,Immune_Hematopoietic,False,0.05685465505454435,False,False
PMC9636133_mitophagy_CRC,GSE81861,10,7,Endothelial,3,0.3,0.129,0.1616049305615446,Stromal_Vascular,False,0.2390051867778633,False,False
PMC9641162,GSE176078,11,9,Myeloid,3,0.273,0.239,0.11465482548486366,Immune_Hematopoietic,False,0.19887658000769562,False,False
PMC9646859,OS_GSE162454,13,8,Fibroblasts,4,0.308,0.177,0.06895909373270115,Stromal_Vascular,False,0.1562702043458792,False,False
PMC9658439,GSE151530,8,6,Malignant cells,4,0.5,0.323,0.03065641194177717,Malignant,False,0.09789149722317483,False,False
PMC9662042_autophagy_lncRNA_KIRC,KIRC_GSE159115,2,8,Endothelial,1,0.5,0.667,0.234375,Stromal_Vascular,False,0.30490451388888884,False,True
PMC9676246,GSE167297,5,9,Fibroblasts,3,0.6,0.568,0.011532794797541025,Stromal_Vascular,False,0.05685465505454435,False,True
PMC9679378,OV_GSE154600,8,11,Mono/Macro,2,0.25,0.277,0.16028671562247984,Immune_Hematopoietic,False,0.23830987878262874,False,False
PMC9709208_ICD_UVM,UVM_GSE139829,5,8,CD8Tex,3,0.6,0.543,0.01605224609375,Immune_Hematopoietic,False,0.0679588170259812,False,True
PMC9720162_ICD_lncRNA_HCC,GSE151530,2,6,Malignant cells,2,1.0,1.0,0.027777777777777776,Malignant,False,0.09404283801874162,False,True
PMC9748486,GSE81861,2,7,Fibroblast,2,1.0,1.0,0.02040816326530612,Stromal_Vascular,False,0.0764625850340136,False,True
PMC9761315,GSE151530,6,6,Malignant cells,3,0.5,0.436,0.06228566529492454,Malignant,False,0.14585226623228165,False,False
PMC9767988_pyroptosis_lncRNA_STAD,GSE167297,3,9,Fibroblasts,2,0.667,0.71,0.03429355281207132,Stromal_Vascular,False,0.09875015279305707,False,True
PMC9778227,AML_GSE116256,8,13,Tprolif,2,0.25,0.324,0.12147950107667946,Immune_Hematopoietic,False,0.20318892739611266,False,False
PMC9798206,GSE176078,3,9,Cancer Epithelial,2,0.667,0.71,0.03429355281207132,Malignant,False,0.09875015279305707,False,True
PMC9805482_autophagy_OS,OS_GSE162454,3,8,CD8Tex,1,0.333,0.472,0.330078125,Immune_Hematopoietic,False,0.3568743734831698,False,True
PMC9843944_autophagy_LUAD,NSCLC_GSE131907,23,3,CD8T,15,0.652,0.293,0.0017483450745004445,Immune_Hematopoietic,False,0.014449557821606616,True,False
PMC9853159,OS_GSE162454,9,8,Malignant,5,0.556,0.447,0.0024822801351547237,Malignant,False,0.018851911296715606,True,False
PMC9866886,UCEC_GSE139555,2,6,Fibroblasts,1,0.5,0.613,0.3055555555555555,Stromal_Vascular,False,0.34621415770609315,False,True
PMC9870742_anoikis_LUAD,NSCLC_GSE131907,16,3,CD8T,12,0.75,0.488,0.0007924645410274106,Immune_Hematopoietic,False,0.008273358215336446,True,False
PMC9886487,OV_GSE154600,4,11,Malignant,3,0.75,0.765,0.00280035516699679,Malignant,False,0.020176917998105077,True,True
PMC9906058,GSE151530,9,6,Malignant cells,5,0.556,0.359,0.008950061601381901,Malignant,False,0.047182065018043666,True,False
PMC9906058_ferroptosis_cuproptosis_HCC,GSE151530,9,6,Malignant cells,5,0.556,0.359,0.008950061601381901,Malignant,False,0.047182065018043666,True,False
PMC9909968,Glioma_GSE131928,2,8,AC-like Malignant,1,0.5,0.667,0.234375,Malignant,False,0.30490451388888884,False,True
PMC9922719,GSE167297,1,9,Epithelial,1,1.0,1.0,0.1111111111111111,Epithelial_mixed,False,0.19392684610075916,False,True
PMC9999016,PRAD_GSE172301,1,9,Fibroblasts,1,1.0,1.0,0.1111111111111111,Stromal_Vascular,False,0.19392684610075916,False,True
